client_code,date,amount,currency,type,category,description,balance,merchant
CLIENT_040,2025-04-24,9757.548291768244,KZT,credit,apps,Транзакция apps на сумму 9757.55 ₸,111899.36949243449,Merchant_53
CLIENT_040,2025-08-03,-641.1742303139539,KZT,debit,бензин,Транзакция бензин на сумму 641.17 ₸,111258.19526212054,Merchant_89
CLIENT_040,2025-04-03,5329.137771745707,KZT,fx_buy,fx_sell,Транзакция fx_sell на сумму 5329.14 ₸,116587.33303386625,Merchant_60
CLIENT_040,2025-04-11,-10359.550724755878,KZT,debit,eur,Транзакция eur на сумму 10359.55 ₸,106227.78230911036,Merchant_41
CLIENT_040,2025-04-30,-10676.567540997006,KZT,debit,автобус,Транзакция автобус на сумму 10676.57 ₸,95551.21476811336,Merchant_2
CLIENT_040,2025-03-25,18220.993201710295,KZT,credit,eur,Транзакция eur на сумму 18220.99 ₸,113772.20796982366,Merchant_78
CLIENT_040,2025-04-03,6363.142889726605,KZT,credit,супермаркет,Транзакция супермаркет на сумму 6363.14 ₸,120135.35085955026,Merchant_93
CLIENT_040,2025-06-27,4809.986953601672,KZT,credit,games,Транзакция games на сумму 4809.99 ₸,124945.33781315194,Merchant_57
CLIENT_040,2025-04-04,13658.747766194972,KZT,credit,ресторан,Транзакция ресторан на сумму 13658.75 ₸,138604.08557934692,Merchant_80
CLIENT_040,2025-05-08,7547.335937679096,KZT,credit,software,Транзакция software на сумму 7547.34 ₸,146151.42151702603,Merchant_22
CLIENT_040,2025-05-23,5759.978869323674,KZT,credit,фитнес,Транзакция фитнес на сумму 5759.98 ₸,151911.4003863497,Merchant_74
CLIENT_040,2025-07-04,-183.41563328702193,KZT,debit,образование,Транзакция образование на сумму 183.42 ₸,151727.9847530627,Merchant_66
CLIENT_040,2025-04-17,-10413.222406635827,KZT,debit,jewelry,Транзакция jewelry на сумму 10413.22 ₸,141314.76234642687,Merchant_45
CLIENT_040,2025-08-28,-3552.01264387061,KZT,debit,авиабилет,Транзакция авиабилет на сумму 3552.01 ₸,137762.74970255626,Merchant_71
CLIENT_040,2025-04-26,-16797.715741926335,KZT,debit,путешествие,Транзакция путешествие на сумму 16797.72 ₸,120965.03396062992,Merchant_100
CLIENT_040,2025-05-30,5147.429710922809,KZT,credit,software,Транзакция software на сумму 5147.43 ₸,126112.46367155273,Merchant_19
CLIENT_040,2025-08-23,9390.877818514367,KZT,credit,онлайн,Транзакция онлайн на сумму 9390.88 ₸,135503.3414900671,Merchant_28
CLIENT_040,2025-08-24,11868.47253693028,KZT,credit,gold,Транзакция gold на сумму 11868.47 ₸,147371.8140269974,Merchant_78
CLIENT_040,2025-08-06,-10489.538906869813,KZT,fx_sell,fx_sell,Транзакция fx_sell на сумму 10489.54 ₸,136882.2751201276,Merchant_3
CLIENT_040,2025-08-03,5471.891608389379,KZT,credit,билет,Транзакция билет на сумму 5471.89 ₸,142354.16672851698,Merchant_13
CLIENT_040,2025-04-19,-651.0824945782921,KZT,debit,подписка,Транзакция подписка на сумму 651.08 ₸,141703.0842339387,Merchant_77
CLIENT_040,2025-06-14,-6700.909404292892,KZT,debit,education,Транзакция education на сумму 6700.91 ₸,135002.17482964578,Merchant_91
CLIENT_040,2025-06-11,-7914.140270873527,KZT,debit,books,Транзакция books на сумму 7914.14 ₸,127088.03455877225,Merchant_68
CLIENT_040,2025-05-10,15200.973625763216,KZT,credit,yandex,Транзакция yandex на сумму 15200.97 ₸,142289.00818453546,Merchant_5
CLIENT_040,2025-07-12,-2530.380458511012,KZT,debit,игры,Транзакция игры на сумму 2530.38 ₸,139758.62772602445,Merchant_26
CLIENT_040,2025-05-14,1713.3002237874268,KZT,credit,продукты,Транзакция продукты на сумму 1713.30 ₸,141471.92794981188,Merchant_47
CLIENT_040,2025-06-13,-5149.5458189914025,KZT,debit,software,Транзакция software на сумму 5149.55 ₸,136322.38213082048,Merchant_3
CLIENT_040,2025-04-24,-10931.93274871358,KZT,fx_sell,fx_buy,Транзакция fx_buy на сумму 10931.93 ₸,125390.4493821069,Merchant_71
CLIENT_040,2025-04-16,-19865.850363211244,KZT,debit,eur,Транзакция eur на сумму 19865.85 ₸,105524.59901889566,Merchant_58
CLIENT_040,2025-06-07,-10687.563783044503,KZT,debit,apps,Транзакция apps на сумму 10687.56 ₸,94837.03523585116,Merchant_70
CLIENT_040,2025-06-16,-4614.859581366419,KZT,debit,education,Транзакция education на сумму 4614.86 ₸,90222.17565448474,Merchant_72
CLIENT_040,2025-09-11,-10728.19195215455,KZT,debit,билет,Транзакция билет на сумму 10728.19 ₸,79493.9837023302,Merchant_16
CLIENT_040,2025-05-31,6660.4319933728775,KZT,credit,топ-категории,Транзакция топ-категории на сумму 6660.43 ₸,86154.41569570308,Merchant_32
CLIENT_040,2025-08-22,-4691.9119192079925,KZT,debit,авиабилет,Транзакция авиабилет на сумму 4691.91 ₸,81462.50377649508,Merchant_70
CLIENT_040,2025-04-12,-2008.5556585143468,KZT,debit,парфюм,Транзакция парфюм на сумму 2008.56 ₸,79453.94811798073,Merchant_97
CLIENT_040,2025-05-23,-2653.1757253876413,KZT,debit,косметика,Транзакция косметика на сумму 2653.18 ₸,76800.77239259309,Merchant_80
CLIENT_040,2025-07-19,7058.806097455804,KZT,credit,ресторан,Транзакция ресторан на сумму 7058.81 ₸,83859.5784900489,Merchant_14
CLIENT_040,2025-05-01,-4924.053654473259,KZT,debit,такси,Транзакция такси на сумму 4924.05 ₸,78935.52483557563,Merchant_95
CLIENT_040,2025-03-30,-3289.000323601318,KZT,debit,conversion,Транзакция conversion на сумму 3289.00 ₸,75646.52451197432,Merchant_73
CLIENT_040,2025-04-09,-21130.87550599727,KZT,debit,yandex,Транзакция yandex на сумму 21130.88 ₸,54515.64900597705,Merchant_73
CLIENT_040,2025-08-02,-495.5023117488172,KZT,debit,currency exchange,Транзакция currency exchange на сумму 495.50 ₸,54020.146694228235,Merchant_81
CLIENT_040,2025-09-11,-1577.3155300401124,KZT,debit,стриминг,Транзакция стриминг на сумму 1577.32 ₸,52442.83116418812,Merchant_48
CLIENT_040,2025-04-06,5750.711392152027,KZT,credit,билет,Транзакция билет на сумму 5750.71 ₸,58193.54255634015,Merchant_26
CLIENT_040,2025-03-27,4203.790954413194,KZT,credit,стриминг,Транзакция стриминг на сумму 4203.79 ₸,62397.33351075335,Merchant_66
CLIENT_040,2025-05-12,7654.775629353945,KZT,credit,автобус,Транзакция автобус на сумму 7654.78 ₸,70052.10914010729,Merchant_31
CLIENT_040,2025-05-31,-15822.295822613647,KZT,debit,отель,Транзакция отель на сумму 15822.30 ₸,54229.813317493645,Merchant_5
CLIENT_040,2025-08-22,2827.581808121246,KZT,credit,приложения,Транзакция приложения на сумму 2827.58 ₸,57057.395125614894,Merchant_85
CLIENT_040,2025-05-07,-2150.7421722268646,KZT,debit,музыка,Транзакция музыка на сумму 2150.74 ₸,54906.65295338803,Merchant_83
CLIENT_040,2025-04-23,-10319.952466563656,KZT,fx_sell,fx_sell,Транзакция fx_sell на сумму 10319.95 ₸,44586.700486824375,Merchant_26
CLIENT_040,2025-07-18,6901.327143584583,KZT,credit,доллар,Транзакция доллар на сумму 6901.33 ₸,51488.02763040896,Merchant_11
CLIENT_040,2025-05-09,800.2509921094071,KZT,credit,premium,Транзакция premium на сумму 800.25 ₸,52288.278622518366,Merchant_86
CLIENT_040,2025-09-12,-3826.2218730071136,KZT,fx_sell,fx_sell,Транзакция fx_sell на сумму 3826.22 ₸,48462.056749511255,Merchant_7
CLIENT_040,2025-08-12,-3888.547698880715,KZT,debit,usd,Транзакция usd на сумму 3888.55 ₸,44573.50905063054,Merchant_80
CLIENT_040,2025-03-25,5807.15260817386,KZT,credit,подписка,Транзакция подписка на сумму 5807.15 ₸,50380.661658804405,Merchant_51
CLIENT_040,2025-05-01,-1936.5909415544413,KZT,debit,украшения,Транзакция украшения на сумму 1936.59 ₸,48444.07071724996,Merchant_73
CLIENT_040,2025-06-19,9580.513685216161,KZT,credit,бензин,Транзакция бензин на сумму 9580.51 ₸,58024.58440246612,Merchant_58
CLIENT_040,2025-08-23,-3991.9335224291854,KZT,debit,travel,Транзакция travel на сумму 3991.93 ₸,54032.650880036934,Merchant_98
CLIENT_040,2025-05-10,3113.1165281564886,KZT,credit,здоровье,Транзакция здоровье на сумму 3113.12 ₸,57145.767408193424,Merchant_83
CLIENT_040,2025-04-08,-6555.438975683159,KZT,debit,приложения,Транзакция приложения на сумму 6555.44 ₸,50590.328432510265,Merchant_47
CLIENT_040,2025-07-07,-305.4986505122822,KZT,debit,люкс,Транзакция люкс на сумму 305.50 ₸,50284.829781997985,Merchant_14
CLIENT_040,2025-08-14,1988.1884511157814,KZT,credit,люкс,Транзакция люкс на сумму 1988.19 ₸,52273.01823311377,Merchant_62
CLIENT_040,2025-04-20,2639.8879684674484,KZT,credit,jewelry,Транзакция jewelry на сумму 2639.89 ₸,54912.906201581216,Merchant_85
CLIENT_040,2025-07-11,7492.238662884134,KZT,credit,luxury,Транзакция luxury на сумму 7492.24 ₸,62405.14486446535,Merchant_66
CLIENT_040,2025-06-10,3191.0478102808797,KZT,credit,отдых,Транзакция отдых на сумму 3191.05 ₸,65596.19267474623,Merchant_93
CLIENT_040,2025-04-11,8124.887561077362,KZT,credit,software,Транзакция software на сумму 8124.89 ₸,73721.0802358236,Merchant_1
CLIENT_040,2025-04-27,8764.310964805696,KZT,credit,доллар,Транзакция доллар на сумму 8764.31 ₸,82485.3912006293,Merchant_83
CLIENT_040,2025-08-24,-238.01013399782929,KZT,debit,музыка,Транзакция музыка на сумму 238.01 ₸,82247.38106663147,Merchant_25
CLIENT_040,2025-08-28,-4429.1695036801375,KZT,debit,currency exchange,Транзакция currency exchange на сумму 4429.17 ₸,77818.21156295133,Merchant_13
CLIENT_040,2025-04-25,10836.16392578084,KZT,credit,travel,Транзакция travel на сумму 10836.16 ₸,88654.37548873217,Merchant_97
CLIENT_040,2025-08-16,2200.345890249909,KZT,credit,ресторан,Транзакция ресторан на сумму 2200.35 ₸,90854.72137898208,Merchant_79
CLIENT_040,2025-03-30,-19709.70826737465,KZT,debit,продукты,Транзакция продукты на сумму 19709.71 ₸,71145.01311160743,Merchant_15
CLIENT_040,2025-06-02,3590.914175774228,KZT,credit,entertainment,Транзакция entertainment на сумму 3590.91 ₸,74735.92728738167,Merchant_72
CLIENT_040,2025-03-20,-4621.620889177719,KZT,debit,онлайн,Транзакция онлайн на сумму 4621.62 ₸,70114.30639820395,Merchant_58
CLIENT_040,2025-04-11,-5513.0218423506,KZT,debit,fitness,Транзакция fitness на сумму 5513.02 ₸,64601.284555853345,Merchant_94
CLIENT_040,2025-08-04,894.8463329268286,KZT,credit,travel,Транзакция travel на сумму 894.85 ₸,65496.13088878017,Merchant_37
CLIENT_040,2025-04-02,-6617.335164606,KZT,debit,онлайн,Транзакция онлайн на сумму 6617.34 ₸,58878.79572417417,Merchant_93
CLIENT_040,2025-07-19,-2676.541150100748,KZT,debit,games,Транзакция games на сумму 2676.54 ₸,56202.25457407342,Merchant_54
CLIENT_040,2025-06-28,5620.872947547522,KZT,credit,подписка,Транзакция подписка на сумму 5620.87 ₸,61823.12752162094,Merchant_91
CLIENT_040,2025-05-26,-1944.3110962340668,KZT,debit,online,Транзакция online на сумму 1944.31 ₸,59878.816425386874,Merchant_48
CLIENT_040,2025-05-04,-7114.493893373142,KZT,debit,ресторан,Транзакция ресторан на сумму 7114.49 ₸,52764.322532013735,Merchant_97
CLIENT_040,2025-03-28,-1597.8012937312442,KZT,debit,streaming,Транзакция streaming на сумму 1597.80 ₸,51166.52123828249,Merchant_33
CLIENT_040,2025-08-04,15355.295861231885,KZT,credit,currency exchange,Транзакция currency exchange на сумму 15355.30 ₸,66521.81709951437,Merchant_19
CLIENT_040,2025-07-31,2360.8773827602513,KZT,credit,обмен валют,Транзакция обмен валют на сумму 2360.88 ₸,68882.69448227463,Merchant_96
CLIENT_040,2025-06-06,-12276.84522022823,KZT,debit,yandex,Транзакция yandex на сумму 12276.85 ₸,56605.8492620464,Merchant_97
CLIENT_040,2025-08-06,-753.3223300166648,KZT,debit,книги,Транзакция книги на сумму 753.32 ₸,55852.52693202974,Merchant_89
CLIENT_040,2025-04-15,3351.3596554034334,KZT,credit,ювелирные,Транзакция ювелирные на сумму 3351.36 ₸,59203.88658743317,Merchant_53
CLIENT_040,2025-05-25,-8914.976107621169,KZT,debit,магазин,Транзакция магазин на сумму 8914.98 ₸,50288.910479811995,Merchant_29
CLIENT_040,2025-08-13,6137.435211366888,KZT,credit,sport,Транзакция sport на сумму 6137.44 ₸,56426.34569117888,Merchant_64
CLIENT_040,2025-06-04,4145.622555811542,KZT,credit,премиум,Транзакция премиум на сумму 4145.62 ₸,60571.96824699042,Merchant_28
CLIENT_040,2025-08-19,-5138.626887922742,KZT,debit,software,Транзакция software на сумму 5138.63 ₸,55433.34135906768,Merchant_47
CLIENT_041,2025-09-12,99008.63573894414,KZT,credit,премиум,Транзакция премиум на сумму 99008.64 ₸,1064197.3838156895,Merchant_1
CLIENT_041,2025-07-04,-6929.074810359944,KZT,debit,uber,Транзакция uber на сумму 6929.07 ₸,1057268.3090053296,Merchant_26
CLIENT_041,2025-08-16,-12058.01782919272,KZT,debit,uber,Транзакция uber на сумму 12058.02 ₸,1045210.2911761369,Merchant_72
CLIENT_041,2025-05-06,27776.79827409525,KZT,credit,музыка,Транзакция музыка на сумму 27776.80 ₸,1072987.0894502322,Merchant_53
CLIENT_041,2025-06-20,41613.85092049309,KZT,credit,books,Транзакция books на сумму 41613.85 ₸,1114600.9403707252,Merchant_81
CLIENT_041,2025-04-23,75523.26533143064,KZT,credit,hotel,Транзакция hotel на сумму 75523.27 ₸,1190124.2057021558,Merchant_56
CLIENT_041,2025-04-08,98194.718544594,KZT,credit,ресторан,Транзакция ресторан на сумму 98194.72 ₸,1288318.9242467498,Merchant_62
